ID,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
12932,-73.9920043945313,40.6105880737305,2,33.0,1.0,0.5,0.0,0.0,0.3,34.8
12933,-73.9879837036133,40.7687454223633,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
12934,-73.9772033691406,40.7651710510254,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96
12935,-73.9329986572266,40.8505935668945,2,27.0,1.0,0.5,0.0,0.0,0.3,28.8
12936,0.0,0.0,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
12937,-74.001350402832,40.7368507385254,1,19.5,1.0,0.5,4.25,0.0,0.3,25.55
12938,-73.9651947021484,40.7589645385742,1,8.0,1.0,0.5,1.5,0.0,0.3,11.3
12939,-73.9942932128906,40.7459831237793,1,17.0,1.0,0.5,3.76,0.0,0.3,22.56
12940,-73.9666137695312,40.7613754272461,4,5.5,1.0,0.5,0.0,0.0,0.3,7.3
12941,-74.0034790039063,40.7514686584473,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
12942,-73.981330871582,40.7802886962891,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
12943,-73.9684906005859,40.7918395996094,1,11.5,1.0,0.5,2.65,0.0,0.3,15.95
12944,-73.955680847168,40.7372779846191,1,23.0,1.0,0.5,4.96,0.0,0.3,29.76
12945,-73.9516677856445,40.7777938842773,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
12946,-73.9609909057617,40.7615814208984,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
12947,-73.8424530029297,40.7205200195313,2,27.0,1.0,0.5,0.0,0.0,0.3,28.8
12948,-74.00048828125,40.7287406921387,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
12949,-73.9753799438477,40.7903938293457,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8
12950,-73.9859390258789,40.7681388854981,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
12951,-73.9796676635742,40.7495231628418,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
12952,-73.9724273681641,40.7563781738281,1,10.0,1.0,0.5,2.95,0.0,0.3,14.75
12953,-74.004753112793,40.730411529541,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
12954,-74.0017623901367,40.7353210449219,1,23.0,1.0,0.5,4.96,0.0,0.3,29.76
12955,-73.9886016845703,40.7459487915039,1,11.5,1.0,0.5,2.65,0.0,0.3,15.95
12956,-73.9877548217774,40.758903503418,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
12957,-73.9756546020508,40.7413024902344,1,11.0,1.0,0.5,1.0,0.0,0.3,13.8
12958,-73.9805297851563,40.7698516845703,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
12959,-73.9825744628906,40.7671165466309,1,16.5,1.0,0.5,3.65,0.0,0.3,21.95
12960,-73.9525680541992,40.7913703918457,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
12961,-73.9857788085938,40.7423515319824,1,9.0,1.0,0.5,1.0,0.0,0.3,11.8
12962,-73.9913787841797,40.7489967346191,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8
12963,-73.9913711547852,40.749080657959,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
12964,-74.003662109375,40.7426910400391,1,10.5,1.0,0.5,2.0,0.0,0.3,14.3
12965,-74.0091857910156,40.7168045043945,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
12966,-73.9805755615234,40.7509498596191,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
12967,-73.9846496582031,40.7434959411621,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
12968,-73.9950866699219,40.7611618041992,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
12969,-73.9807586669922,40.7808723449707,1,14.5,1.0,0.5,5.0,0.0,0.3,21.3
12970,-73.968132019043,40.755428314209,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
12971,-73.9694976806641,40.7576713562012,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
12972,-73.977165222168,40.7220840454102,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
12973,0.0,0.0,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
12974,-73.9904251098633,40.7615356445313,1,7.0,1.0,0.5,1.0,0.0,0.3,9.8
12975,-73.9887237548828,40.7586898803711,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
12976,-73.9970932006836,40.7420997619629,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
12977,-73.9858627319336,40.7575302124023,1,7.5,1.0,0.5,1.0,0.0,0.3,10.3
12978,-74.0049438476563,40.7427139282227,1,8.5,1.0,0.5,1.5,0.0,0.3,11.8
12979,-74.0093383789062,40.7046318054199,2,22.5,1.0,0.5,0.0,0.0,0.3,24.3
12980,-73.9571990966797,40.7716751098633,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
12981,-73.9949645996094,40.7501182556152,1,17.0,1.0,0.5,1.0,0.0,0.3,19.8
12982,-73.9849548339844,40.7362365722656,1,8.5,1.0,0.5,1.5,0.0,0.3,11.8
12983,-73.9538269042969,40.7707214355469,2,16.5,1.0,0.5,0.0,0.0,0.3,18.3
12984,-73.9815673828125,40.7798118591309,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
12985,-73.9984130859375,40.7607383728027,1,10.5,1.0,0.5,0.0,0.0,0.3,12.3
12986,-74.0012741088867,40.7213973999023,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
12987,-73.9804229736328,40.7469444274902,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3
12988,-73.9964294433594,40.7267913818359,1,12.5,1.0,0.5,4.29,0.0,0.3,18.59
12989,-73.9947509765625,40.7324295043945,1,31.0,1.0,0.5,5.75,5.54,0.3,44.09
12990,-74.0085296630859,40.7329292297363,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96
12991,-73.9915618896484,40.7432975769043,1,3.5,1.0,0.5,1.0,0.0,0.3,6.3
12992,-74.0025177001953,40.7234649658203,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8
12993,-73.9592132568359,40.7717933654785,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
12994,-73.9859237670899,40.7423820495606,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
12995,-73.9695892333984,40.757511138916,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
12996,-74.0334548950195,40.735710144043,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8
12997,-74.0098419189453,40.7054710388184,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8
12998,-73.9809951782227,40.7710647583008,1,32.5,0.5,0.5,7.87,5.54,0.3,47.21
12999,-73.9955368041992,40.7494239807129,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
13000,-73.9672164916992,40.7601356506348,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
13001,-73.9599990844727,40.7701797485352,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
13002,-74.0050506591797,40.7481307983398,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
13003,-73.9213485717773,40.6982498168945,1,14.5,0.5,0.5,3.95,0.0,0.3,19.75
13004,-73.9684600830078,40.7605171203613,1,9.0,0.5,0.5,2.0,0.0,0.3,12.3
13005,-73.989990234375,40.7406883239746,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
13006,-73.985725402832,40.740966796875,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
13007,-74.0056533813477,40.7332305908203,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13008,-74.0034561157227,40.7387313842773,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
13009,-73.9579010009766,40.7745895385742,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3
13010,-73.9591979980469,40.7658500671387,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12
13011,-73.9998779296875,40.7345428466797,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3
13012,-73.9783554077148,40.7172431945801,1,18.5,0.5,0.5,2.0,0.0,0.3,21.8
13013,-73.9850082397461,40.7474708557129,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
13014,-73.9540939331055,40.7755088806152,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
13015,-73.9993515014649,40.733528137207,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
13016,-73.9375686645508,40.8013801574707,1,30.0,0.5,0.5,6.0,0.0,0.3,37.3
13017,-73.9674911499023,40.771858215332,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
13018,-73.9785995483399,40.7525444030762,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
13019,-73.9807662963867,40.7422065734863,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
13020,-73.9869689941406,40.7296333312988,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
13021,-74.0142211914062,40.7173690795898,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
13022,-73.9738464355469,40.7486572265625,1,23.0,0.5,0.5,5.95,5.54,0.3,35.79
13023,-73.9700622558594,40.76123046875,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1
13024,-73.9859771728516,40.7450752258301,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55
13025,-73.9577255249023,40.782901763916,1,10.5,0.5,0.5,2.2,0.0,0.3,14.0
13026,-73.9342956542969,40.7938919067383,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
13027,-74.0054321289063,40.7266082763672,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56
13028,-73.9944381713867,40.7509956359863,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
13029,-73.978874206543,40.7854309082031,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8
13030,-73.9920196533203,40.725757598877,1,14.5,0.5,0.5,1.58,0.0,0.3,17.38
13031,-73.9908447265625,40.7341804504395,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
13032,-73.9740371704102,40.7602348327637,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
13033,-73.996208190918,40.7159194946289,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
13034,-73.9623107910156,40.7580375671387,1,3.0,0.5,0.5,0.5,0.0,0.3,4.8
13035,-73.996337890625,40.7331733703613,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
13036,-73.9423904418945,40.6894416809082,1,34.5,0.5,0.5,8.95,0.0,0.3,44.75
13037,-73.9486618041992,40.7848510742187,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
13038,-73.9691162109375,40.7614402770996,1,4.5,0.5,0.5,1.2,0.0,0.3,7.0
13039,-73.9827880859375,40.7228507995606,1,13.5,0.5,0.5,2.2,0.0,0.3,17.0
13040,-74.017951965332,40.709342956543,1,8.5,0.5,0.5,1.5,0.0,0.3,11.3
13041,-73.9737167358399,40.7894477844238,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
13042,-74.0159759521484,40.7099304199219,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
13043,-73.9489364624023,40.7734718322754,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
13044,-73.9934005737305,40.7224197387695,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
13045,-73.9867858886719,40.7503890991211,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
13046,-73.9871215820313,40.7294158935547,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
13047,-73.9744491577148,40.7618942260742,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16
13048,-73.9564971923828,40.7477035522461,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15
13049,-73.9878463745117,40.7199058532715,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
13050,-73.9833221435547,40.7561225891113,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
13051,-73.9785385131836,40.7525444030762,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95
13052,-73.9844589233398,40.724796295166,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13053,-73.9547424316406,40.7672882080078,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75
13054,-74.0005493164063,40.7478828430176,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
13055,-73.9857330322266,40.7755737304688,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
13056,-73.9773941040039,40.753963470459,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
13057,-73.9881210327148,40.7257118225098,1,10.0,0.5,0.5,3.0,0.0,0.3,14.3
13058,-73.9595718383789,40.7802734375,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
13059,-74.0022506713867,40.7253189086914,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
13060,-73.9231872558594,40.7061538696289,1,25.0,0.5,0.5,7.0,0.0,0.3,33.3
13061,-73.9682693481445,40.6792259216309,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
13062,-73.9564514160156,40.7754020690918,1,13.0,0.5,0.5,3.55,0.0,0.3,17.85
13063,-73.9798278808594,40.7432136535645,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
13064,-73.9622802734375,40.7755966186523,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8
13065,-73.9908142089844,40.7578964233398,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
13066,-73.9363555908203,40.7997817993164,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16
13067,-73.9501876831055,40.6804313659668,1,15.0,0.5,0.5,4.89,0.0,0.3,21.19
13068,-73.9719161987305,40.7503929138184,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
13069,-73.9745635986328,40.7443008422852,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
13070,-73.9863815307617,40.730541229248,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
13071,-73.9784393310547,40.7245559692383,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13072,-73.964469909668,40.7728996276856,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35
13073,-73.9801635742188,40.7805671691895,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
13074,-74.0058212280273,40.7436752319336,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74
13075,-73.9755706787109,40.7524795532227,1,4.5,0.5,0.5,2.0,0.0,0.3,7.8
13076,-73.9546813964844,40.7706031799316,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
13077,-74.0026016235352,40.7341575622559,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
13078,-73.972541809082,40.7566337585449,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13079,-73.9852676391602,40.7789268493652,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
13080,-73.9751129150391,40.6741790771484,1,28.5,0.5,0.5,8.9,0.0,0.3,38.7
13081,-73.9612274169922,40.7699127197266,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
13082,-73.9822769165039,40.7397613525391,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
13083,-73.9716186523438,40.7919998168945,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
13084,-73.9885025024414,40.7321281433106,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
13085,-73.9719772338867,40.6336402893066,1,44.0,0.5,0.5,11.32,0.0,0.3,56.62
13086,-73.9853591918945,40.7387771606445,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
13087,-73.9740524291992,40.7855415344238,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15
13088,-73.9873504638672,40.6678237915039,1,36.0,0.5,0.5,15.0,0.0,0.3,52.3
13089,-73.9679336547852,40.7612037658691,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8
13090,-73.9800109863281,40.7887954711914,1,5.0,0.5,0.5,2.0,0.0,0.3,8.3
13091,-73.9845809936523,40.7396697998047,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
13092,-73.9944000244141,40.7126007080078,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69
13093,-73.9779586791992,40.7770080566406,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
13094,-73.9788208007812,40.7366065979004,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8
13095,-73.956657409668,40.7460899353027,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8
13096,-73.9898910522461,40.6911888122559,1,11.0,0.5,0.5,2.21,0.0,0.3,14.51
13097,-73.9699630737305,40.7521514892578,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
13098,-73.9799118041992,40.7489318847656,2,26.5,0.5,0.5,0.0,5.54,0.3,33.34
13099,-73.8165664672852,40.7087440490723,1,44.5,0.5,0.5,9.15,0.0,0.3,54.95
13100,-73.989990234375,40.7263412475586,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
13101,-73.9906311035156,40.7510108947754,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
13102,-73.985107421875,40.7476081848145,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
13103,-73.9571914672852,40.7681427001953,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
13104,-73.98583984375,40.7540588378906,1,29.0,0.5,0.5,8.96,5.54,0.3,44.8
13105,-73.9844360351563,40.7370376586914,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35
13106,-73.9847793579102,40.7593688964844,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
13107,0.0,0.0,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
13108,-73.9415435791016,40.8522491455078,1,41.5,0.5,0.5,10.7,0.0,0.3,53.5
13109,-73.9729766845703,40.798412322998,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
13110,-73.9853973388672,40.7473030090332,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
13111,-73.9810638427734,40.7758636474609,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
13112,-73.9457321166992,40.778076171875,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35
13113,-73.9836349487305,40.6605072021484,1,24.5,0.5,0.5,5.0,0.0,0.3,30.8
13114,-73.9910125732422,40.7512054443359,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
13115,0.0,0.0,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
13116,-73.96875,40.7547798156738,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
13117,-73.9799346923828,40.7408103942871,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
13118,-73.9924468994141,40.7347412109375,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
13119,-74.0065765380859,40.7055206298828,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
13120,-74.0138702392578,40.7023277282715,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13121,-73.9863052368164,40.6692161560059,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76
13122,-73.9632797241211,40.7558479309082,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
13123,-73.9823760986328,40.7643775939941,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95
13124,-73.9814834594727,40.6798515319824,1,53.0,0.5,0.5,10.86,0.0,0.3,65.16
13125,-73.9498977661133,40.676944732666,1,14.5,0.5,0.5,2.0,0.0,0.3,17.8
13126,-73.9858016967773,40.7574691772461,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
13127,-73.9918212890625,40.7443313598633,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
13128,-73.9522552490234,40.7755355834961,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
13129,-73.9525375366211,40.7895889282227,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
13130,-73.9872207641602,40.7223434448242,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35
13131,-73.9888916015625,40.7743072509766,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
13132,-73.9502105712891,40.7808494567871,1,11.0,0.5,0.5,3.08,0.0,0.3,15.38
13133,-73.9773406982422,40.736499786377,1,14.5,0.5,0.5,1.4,0.0,0.3,17.2
13134,-73.9977569580078,40.6748313903809,1,75.0,0.0,0.0,2.0,0.0,0.3,77.3
13135,-73.9653396606445,40.805850982666,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36
13136,-73.9861297607422,40.7464942932129,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
13137,-73.9568634033203,40.7783546447754,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
13138,-74.0037612915039,40.7516860961914,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
13139,-73.9855117797852,40.7198829650879,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8
13140,-73.966911315918,40.7954711914063,1,15.5,0.5,0.5,4.2,0.0,0.3,21.0
13141,-73.9723892211914,40.7565383911133,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3
13142,-73.9849700927734,40.6981086730957,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
13143,-73.9904022216797,40.7234687805176,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96
13144,-73.9830322265625,40.7643699645996,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
13145,-73.9533386230469,40.779899597168,1,14.0,0.5,0.5,4.55,0.0,0.3,19.85
13146,-73.9997787475586,40.7270927429199,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
13147,-74.0094604492188,40.7102737426758,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
13148,-73.9762878417969,40.7910575866699,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55
13149,-73.9904556274414,40.7369422912598,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
13150,-73.9369735717773,40.8206901550293,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
13151,-73.9237289428711,40.8159294128418,2,49.5,0.5,0.5,0.0,5.54,0.3,56.34
13152,-73.9228668212891,40.7676086425781,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76
13153,-73.98095703125,40.7218437194824,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
13154,-73.9787216186523,40.7199554443359,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
13155,-73.9973831176758,40.7247009277344,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
13156,-73.9219512939453,40.741340637207,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3
13157,-73.9901504516602,40.7615203857422,1,9.5,0.5,0.5,1.08,0.0,0.3,11.88
13158,-73.9923629760742,40.7494812011719,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13159,-73.9727401733398,40.7561874389649,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
13160,-73.9628219604492,40.8050308227539,1,24.5,0.5,0.5,6.25,5.54,0.3,37.59
13161,-74.0076293945313,40.7410125732422,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
13162,-73.9866104125977,40.7717018127441,1,9.5,0.5,0.5,1.5,0.0,0.3,12.3
13163,-74.000617980957,40.6770172119141,1,20.0,0.5,0.5,4.25,0.0,0.3,25.55
13164,-73.9863128662109,40.7345352172852,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62
13165,-73.9910888671875,40.7504844665527,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
13166,-73.9123916625977,40.8216323852539,2,32.5,0.5,0.5,0.0,0.0,0.3,33.8
13167,-73.9929046630859,40.7243499755859,1,15.0,0.5,0.5,4.05,0.0,0.3,20.35
13168,-73.9893188476563,40.7407264709473,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
13169,-74.0061187744141,40.7350578308106,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
13170,-73.9517288208008,40.7695999145508,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
13171,-73.9641036987305,40.7565994262695,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39
13172,-73.9953002929687,40.7195892333984,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
13173,-73.9576263427734,40.7651672363281,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
13174,-73.8568420410156,40.8364753723145,1,35.5,0.5,0.5,7.35,0.0,0.3,44.15
13175,-73.9776916503906,40.7530784606934,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
13176,-73.9268188476563,40.8647727966309,1,27.5,0.5,0.5,8.6,0.0,0.3,37.4
13177,-73.9846267700195,40.7346839904785,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
13178,-73.9719696044922,40.797046661377,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
13179,-73.9561004638672,40.7763862609863,1,22.5,0.5,0.5,1.5,0.0,0.3,25.3
13180,-73.9975509643555,40.7556838989258,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
13181,-74.0027008056641,40.7286033630371,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8
13182,-73.9601669311523,40.7661094665527,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
13183,-73.9783935546875,40.7524490356445,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
13184,-73.994514465332,40.7228355407715,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
13185,-73.9818496704102,40.7780570983887,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3
13186,-73.9926605224609,40.7413482666016,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
13187,-74.0052871704102,40.7208480834961,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
13188,-73.9714889526367,40.7511596679688,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
13189,-73.9874572753906,40.7327194213867,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
13190,-74.0138702392578,40.7093887329102,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
13191,-73.9192047119141,40.7587699890137,1,7.0,0.5,0.5,0.7,0.0,0.3,9.0
13192,-73.9526519775391,40.7833938598633,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
13193,-73.9601898193359,40.6713104248047,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
13194,-73.9944076538086,40.7507514953613,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
13195,-73.9831085205078,40.6974182128906,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
13196,-73.9884185791016,40.7276420593262,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8
13197,-73.9557571411133,40.6813354492188,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
13198,-74.0114822387695,40.7035903930664,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
13199,-73.9339447021484,40.8023109436035,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
13200,-73.9854049682617,40.7385482788086,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
13201,-73.9547424316406,40.7695693969727,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
13202,-73.9499816894531,40.7442398071289,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1
13203,-73.9933929443359,40.7563133239746,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
13204,-74.0093612670898,40.7152290344238,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
13205,-73.9411849975586,40.8439140319824,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1
13206,-73.9496154785156,40.7717399597168,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
13207,-73.9925231933594,40.734619140625,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
13208,0.0,0.0,2,45.0,0.5,0.5,0.0,0.0,0.3,46.3
13209,-73.9878311157227,40.72119140625,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3
13210,-73.9777603149414,40.7423782348633,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
13211,-73.9773864746094,40.7609062194824,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
